6035,2390000.0
12871,1610000.0
21099,425000.0
11629,350000.0
19536,481000.0
11115,725000.0
6881,495000.0
16586,440000.0
4607,181000.0
13439,444000.0
10480,227950.0
16146,365000.0
4337,242000.0
18621,683000.0
14269,660000.0
2117,585000.0
20593,680000.0
3678,430000.0
7810,160000.0
959,650000.0
1499,206135.0
19710,950968.0
16653,190500.0
3835,830000.0
12927,475000.0
10680,345000.0
9146,651000.0
3994,291000.0
13961,870000.0
7641,345000.0
14830,220000.0
8820,603500.0
12849,595000.0
5275,469000.0
14279,346500.0
5040,340000.0
19018,720000.0
21135,265050.0
12498,260000.0
5360,775000.0
1075,310000.0
468,340500.0
13226,316000.0
11254,549000.0
3022,453000.0
2397,1540000.0
17387,1430000.0
20873,425000.0
9673,415000.0
21510,290000.0
13713,231500.0
6660,463000.0
9660,357000.0
19196,374500.0
3062,490000.0
21526,715000.0
16470,469500.0
6921,389800.0
10306,524000.0
19454,305000.0
92,153000.0
18240,225000.0
17700,242000.0
2647,645000.0
18931,345000.0
519,890000.0
8964,340000.0
5213,260000.0
19779,369000.0
12240,128750.0
10033,585000.0
9494,435000.0
6451,810000.0
11257,619000.0
21030,346000.0
1362,290000.0
12026,420000.0
19849,625000.0
16301,267000.0
16947,405000.0
19858,333500.0
1439,264950.0
12887,302200.0
2356,232000.0
6045,312000.0
3627,525000.0
8491,360000.0
18846,1390000.0
14771,825000.0
11666,359000.0
14352,230000.0
3233,374950.0
12038,385000.0
253,349500.0
19573,235000.0
18361,952500.0
10208,950000.0
5241,260000.0
7765,329000.0
8431,374900.0
3341,2080000.0
2608,379000.0
4129,523000.0
9831,137124.0
4016,390000.0
19142,435500.0
8605,575700.0
18674,464050.0
15048,150000.0
180,260000.0
7863,680000.0
15390,813000.0
1722,350000.0
6943,265000.0
16202,315000.0
15702,295000.0
7095,765000.0
447,505000.0
10684,335000.0
4604,760000.0
18441,245000.0
1971,409000.0
15062,358800.0
1510,413000.0
9426,225000.0
1954,420850.0
15940,819000.0
7677,355000.0
18463,186950.0
16350,1200000.0
17262,250000.0
817,250000.0
1193,632000.0
5193,813000.0
13628,495000.0
15828,465000.0
16363,1200000.0
14289,223000.0
614,242000.0
9001,603500.0
121,391500.0
404,322500.0
7763,620000.0
19662,425000.0
18838,475000.0
17762,990000.0
15030,484000.0
7562,527900.0
21303,452000.0
2420,562000.0
13587,364000.0
7653,435000.0
14658,274000.0
8979,700000.0
2342,815000.0
3276,625000.0
15606,180000.0
17257,423000.0
5843,254000.0
276,450000.0
7465,725000.0
441,196000.0
11464,265000.0
11985,445000.0
833,662500.0
27,667000.0
13950,306500.0
11737,447000.0
6581,740000.0
4994,547000.0
20946,110000.0
1445,290000.0
15886,994000.0
5130,220000.0
20577,1200000.0
20785,728050.0
9746,349000.0
6202,792000.0
19212,263000.0
7987,305000.0
4950,450000.0
18066,380000.0
1961,412000.0
3524,222000.0
18051,220000.0
10414,389000.0
14870,750000.0
9206,1100000.0
9861,240000.0
3135,450000.0
15553,1830000.0
3854,347500.0
19036,299000.0
4231,700000.0
21101,307635.0
9014,806000.0
4143,550500.0
20728,345000.0
952,720000.0
4863,600000.0
10024,689000.0
12656,335000.0
93,430000.0
13811,273500.0
1260,530000.0
12614,209900.0
7061,1040000.0
13391,546000.0
21433,650000.0
8041,454000.0
1794,780000.0
15510,519000.0
10096,255000.0
2991,604000.0
6046,730000.0
13990,279900.0
13920,315000.0
4853,320000.0
6588,460000.0
6819,243000.0
11304,240000.0
6217,672000.0
19603,785000.0
3653,715000.0
18171,825000.0
18767,1270000.0
6623,187000.0
7649,960000.0
20134,459000.0
967,440000.0
3746,325000.0
4109,462600.0
16916,350500.0
14322,329950.0
5531,681000.0
20768,660000.0
8355,782000.0
7892,300000.0
6638,580379.0
17028,360000.0
8163,470500.0
11746,451000.0
21034,900000.0
5166,169000.0
7348,315000.0
3361,418000.0
18529,625000.0
20616,580000.0
3975,218000.0
15826,1340000.0
1733,445000.0
11343,790000.0
20334,785000.0
17615,1100000.0
6500,557500.0
7031,717000.0
8697,434500.0
17905,1190000.0
7699,569000.0
4254,435000.0
7118,314500.0
3636,219000.0
11156,1070000.0
2694,615000.0
16647,237000.0
19537,719521.0
4890,721000.0
6083,150000.0
9297,439000.0
7899,625000.0
7537,305000.0
10759,600000.0
8292,575000.0
16258,276693.0
13059,155000.0
9776,850000.0
21241,424950.0
11065,630000.0
21080,431000.0
9459,291500.0
21029,518380.0
9431,546940.0
64,425000.0
4240,865000.0
16237,215000.0
11499,760000.0
16353,139000.0
12020,550000.0
939,565000.0
19203,589000.0
4355,305000.0
5714,555000.0
4189,360000.0
17683,399500.0
13806,215000.0
8917,348000.0
8695,780000.0
10289,338000.0
9723,550000.0
7112,346000.0
21257,775000.0
3480,568000.0
16690,772000.0
6119,650000.0
15051,285000.0
3162,452250.0
4345,360000.0
8986,390000.0
21507,579950.0
5227,438500.0
2434,360000.0
2986,590000.0
1622,750000.0
11340,1160000.0
18608,352000.0
14562,589000.0
12092,1430000.0
10104,555000.0
10861,291000.0
19839,540000.0
11604,395000.0
8617,425000.0
10103,585000.0
15778,268300.0
7777,400000.0
19484,465000.0
11199,577000.0
20033,580000.0
17514,160000.0
18843,229500.0
17569,269500.0
17424,325000.0
2553,646000.0
14826,1070000.0
5811,153000.0
6625,340000.0
2820,459950.0
15114,340000.0
2707,545000.0
7538,915000.0
12826,214000.0
19806,388000.0
14268,622500.0
9188,405000.0
156,650000.0
11220,225000.0
4362,453000.0
18466,210000.0
12467,800000.0
2113,491500.0
1775,269000.0
11247,950000.0
16361,175000.0
17664,924000.0
20588,256950.0
14168,820000.0
4876,285000.0
7799,222000.0
15824,411000.0
17123,1780000.0
1975,695000.0
20234,1050000.0
618,175000.0
20500,319950.0
19818,293000.0
13416,415000.0
19319,1550000.0
7520,376000.0
16912,501000.0
12810,145000.0
19037,287500.0
18214,250000.0
12861,255000.0
9484,525000.0
19359,330000.0
13236,375000.0
14898,500000.0
2526,565000.0
15159,805000.0
8240,335000.0
19238,680000.0
21163,1050000.0
10376,134000.0
11797,491500.0
19387,850000.0
11411,273000.0
20066,478000.0
3199,255000.0
4442,344000.0
4033,690000.0
8915,449000.0
16288,3710000.0
9035,1350000.0
12811,291970.0
10048,510000.0
15150,225000.0
615,425000.0
9042,226800.0
1287,325000.0
10344,245000.0
10062,499000.0
8109,499000.0
2956,900000.0
13354,610000.0
6618,242550.0
12150,340000.0
13515,3170000.0
17733,261500.0
12644,1270000.0
18252,1360000.0
9897,518000.0
20524,375000.0
17039,168000.0
2151,1010000.0
1474,400000.0
19740,385000.0
9947,605000.0
3696,223000.0
1348,842500.0
13408,697000.0
9586,236000.0
4663,390000.0
11950,325000.0
11419,282000.0
8376,403000.0
7478,350000.0
18105,456000.0
17446,219500.0
2468,700000.0
14997,915000.0
16254,1620000.0
344,552250.0
4333,622000.0
1532,657500.0
4752,934550.0
622,200000.0
13294,340000.0
1702,469000.0
19530,515000.0
8537,450000.0
1214,485500.0
2473,345000.0
5345,279000.0
17223,569950.0
10279,485000.0
14234,235000.0
1860,765000.0
11233,255000.0
15758,855000.0
13509,620000.0
4538,300000.0
3398,309950.0
14606,310000.0
7722,340000.0
18141,376000.0
167,807100.0
3640,600000.0
8527,1240000.0
16347,207000.0
11713,617000.0
11231,640000.0
12677,850000.0
4639,652500.0
5779,739375.0
18143,365000.0
5176,639000.0
3608,322500.0
15923,279000.0
3727,470000.0
9299,779000.0
21345,472000.0
6686,246000.0
8019,325000.0
6981,515000.0
8815,571000.0
21329,680000.0
5657,898000.0
20973,580000.0
9986,533000.0
4354,660000.0
15820,670000.0
7102,350000.0
9983,1700000.0
15925,237000.0
4903,815000.0
1208,585000.0
7147,475000.0
491,370000.0
16167,255544.0
4572,421000.0
5662,1200000.0
242,455000.0
15481,250000.0
19835,515000.0
8935,235000.0
19819,695000.0
9578,675000.0
2413,335000.0
4558,477000.0
11074,315000.0
13520,334000.0
15703,422500.0
17732,427000.0
18110,253400.0
8667,380000.0
11420,745000.0
4535,554000.0
13286,700000.0
4642,289950.0
13458,745000.0
13430,265000.0
1864,475000.0
7039,845000.0
13584,965000.0
19595,540000.0
2817,248000.0
10991,300000.0
17192,420000.0
20918,880000.0
19607,377500.0
18211,451000.0
1933,1250000.0
2729,283000.0
4083,515000.0
452,232000.0
11811,419000.0
16047,437500.0
18775,465000.0
4387,399000.0
6358,582500.0
11861,650000.0
14651,177000.0
20116,552000.0
20658,1050000.0
10010,465000.0
7344,340000.0
14093,600000.0
7026,365000.0
15961,475000.0
10520,205000.0
5638,359950.0
616,525000.0
189,585188.0
1000,270000.0
6189,2400000.0
17459,710000.0
10655,715000.0
70,1040000.0
6048,150000.0
1516,500000.0
7838,1210000.0
8419,640000.0
20452,900000.0
3178,285000.0
9437,355000.0
18308,658000.0
15286,335000.0
12059,450000.0
13028,580000.0
2745,726000.0
15134,352500.0
17735,340000.0
18579,1140000.0
12610,518000.0
17831,249500.0
6567,366000.0
17220,1090000.0
7621,645000.0
1522,405000.0
16967,229950.0
15190,1900000.0
1114,262000.0
13268,365500.0
10499,1230000.0
19836,330000.0
10893,245000.0
3312,294000.0
10496,465000.0
17230,690000.0
12850,215150.0
9835,431000.0
18237,339900.0
128,822500.0
17409,565000.0
21463,312891.0
3328,380000.0
9569,785950.0
4265,199500.0
12735,750000.0
13761,610000.0
14839,700000.0
17558,312900.0
12297,270000.0
4652,425000.0
33,535000.0
8523,350000.0
20730,391500.0
19875,215000.0
10708,912000.0
5292,560000.0
19245,1000000.0
9070,413565.0
295,879000.0
9357,325000.0
4259,530000.0
14014,289000.0
13887,772000.0
18213,525000.0
15433,257000.0
12831,799950.0
11169,595000.0
10500,400000.0
6387,549000.0
1554,307500.0
19392,525000.0
16033,300000.0
15323,235000.0
13497,172380.0
7850,582000.0
8102,440000.0
5736,629000.0
16401,595000.0
20049,475000.0
6006,925000.0
1392,519900.0
15097,525000.0
3612,280000.0
9893,290000.0
21376,358000.0
9729,518000.0
6009,1030000.0
11454,405000.0
71,325000.0
5998,725000.0
5631,420000.0
14527,717000.0
8074,280400.0
9768,455000.0
13479,1650000.0
6221,257500.0
1502,1100000.0
13630,327000.0
21112,718500.0
14436,345000.0
12412,899000.0
19673,375000.0
14116,366000.0
6995,2180000.0
4502,303000.0
6287,236000.0
9228,700000.0
17877,615000.0
14865,630000.0
1766,1180000.0
2008,272000.0
21018,810000.0
11492,398500.0
3507,418500.0
19869,310000.0
4554,160000.0
21230,499990.0
17210,315000.0
2852,856000.0
7123,460000.0
2016,630000.0
21498,1870000.0
17115,385000.0
2983,802000.0
10968,545000.0
2097,365000.0
17224,212500.0
18336,685000.0
4005,559950.0
13252,350000.0
8268,219900.0
10169,597000.0
1024,315000.0
2292,260000.0
21425,914500.0
7159,237000.0
19130,885000.0
7794,321000.0
11596,835000.0
15922,345000.0
12951,455500.0
2889,406650.0
17734,488800.0
14722,295000.0
13634,450000.0
10611,925000.0
21003,345000.0
11599,550000.0
8749,733000.0
12622,489500.0
1839,905000.0
17361,492500.0
20653,449990.0
19417,500000.0
18891,503000.0
14633,1380000.0
13022,300000.0
12454,399950.0
19460,277500.0
6762,311000.0
10505,313000.0
3620,650000.0
2484,1010000.0
19745,645000.0
1210,470000.0
20736,298900.0
8215,2190000.0
11184,209000.0
9450,569950.0
6767,809000.0
17282,400000.0
15317,345000.0
17379,440000.0
15214,715000.0
17931,330000.0
20338,367899.0
13983,160000.0
4303,316000.0
1629,540000.0
17940,342000.0
10940,675000.0
16710,442000.0
16325,175000.0
11359,565000.0
3967,432000.0
3859,432000.0
4888,365000.0
8050,550000.0
20019,527500.0
12143,667000.0
2925,167000.0
5870,395000.0
8724,540000.0
21146,882990.0
10475,425000.0
119,535000.0
11028,1230000.0
18280,518000.0
7161,710000.0
7736,345000.0
8931,410000.0
14558,195000.0
16715,1360000.0
18584,725000.0
4864,950000.0
10112,465000.0
12432,610000.0
2476,275000.0
14360,550700.0
10855,750000.0
731,315000.0
14431,410000.0
7507,415000.0
3308,553000.0
1712,799000.0
15816,540000.0
13165,225000.0
13195,551000.0
8880,525000.0
3977,310597.0
19742,2250000.0
20715,352499.0
11160,592500.0
742,740000.0
4279,465000.0
13128,570000.0
15696,326000.0
14778,245000.0
5509,421000.0
4655,302000.0
16760,457000.0
9691,462000.0
9570,545000.0
2989,313500.0
16642,324900.0
9615,499990.0
2636,246500.0
16104,329990.0
13569,274000.0
20428,500012.0
7196,995000.0
13196,488000.0
4165,232000.0
15468,3200000.0
3143,181100.0
10946,1650000.0
17247,280000.0
20878,1100000.0
7775,660000.0
9704,1250000.0
7482,765000.0
14599,419000.0
11910,674950.0
10092,485000.0
10320,305000.0
6216,650000.0
12154,718000.0
21079,277950.0
3628,435000.0
5644,415000.0
17233,696000.0
2340,705380.0
20688,530000.0
7980,740000.0
21041,989990.0
15386,861000.0
8708,445000.0
7954,495000.0
8773,825000.0
12110,251000.0
8427,302100.0
10098,624800.0
20436,1600000.0
6181,499922.0
4297,899100.0
8172,475000.0
15300,678000.0
16545,279000.0
20845,750000.0
2066,361000.0
10894,427000.0
16661,464600.0
5952,1560000.0
4839,224000.0
4943,425000.0
8593,600000.0
17903,397500.0
20866,644000.0
6213,640000.0
19097,455000.0
19065,695000.0
19423,375000.0
1921,315000.0
6399,473000.0
5748,387000.0
20126,550000.0
2617,290300.0
21045,390000.0
10077,397000.0
6182,675000.0
2881,525000.0
6549,200000.0
18221,383000.0
6705,750000.0
18003,477500.0
11380,443000.0
13931,360000.0
20970,334900.0
4920,245000.0
15161,350000.0
13572,340000.0
13229,559000.0
12386,547500.0
6556,269000.0
1500,300000.0
3517,802000.0
18842,520000.0
10784,809950.0
21428,410000.0
17571,770000.0
19557,541338.0
17265,350000.0
5783,310000.0
5912,230000.0
8395,248000.0
13542,334500.0
19496,246500.0
16334,1500000.0
2101,583500.0
1889,449500.0
17939,400000.0
2326,283000.0
10238,426000.0
13235,311100.0
16897,910000.0
6850,525000.0
19361,440000.0
3515,2100000.0
3664,775000.0
11367,1170000.0
16658,496000.0
18093,330000.0
4550,250000.0
7689,762000.0
19932,859990.0
12900,310000.0
11534,675000.0
212,592500.0
1561,607010.0
11401,1300000.0
12425,550000.0
1615,370000.0
10768,750000.0
9554,650000.0
11776,957000.0
28,438000.0
16841,337000.0
21314,685000.0
11649,255000.0
14824,375000.0
8076,720000.0
8424,290000.0
591,265000.0
859,166600.0
20507,459000.0
16891,520000.0
19427,630000.0
20974,350000.0
12175,480000.0
8095,336500.0
8536,752000.0
14419,276750.0
16423,472000.0
14682,349810.0
1588,655000.0
9345,780000.0
8962,392800.0
7350,325000.0
8081,238000.0
16017,470000.0
12033,585000.0
15673,825000.0
4394,249950.0
